"['Ti', 178, 9.696, 1.952, 9.768]"
"['Ti', 179, 9.841, 1.867, 13.686]"
"['Ti', 180, 9.707, 2.138, 17.367]"
"['Ti', 181, 9.693, 6.032, 1.601]"
"['Ti', 182, 10.258, 5.891, 5.851]"
"['Ti', 183, 9.593, 6.137, 9.466]"
"['Ti', 184, 9.844, 5.814, 13.657]"
"['Ti', 185, 10.149, 5.964, 17.355]"
"['Ti', 186, 9.846, 10.001, 2.05]"
"['Ti', 187, 9.449, 9.532, 6.129]"
"['Ti', 188, 9.668, 9.806, 9.769]"
"['Ti', 189, 9.581, 9.707, 13.926]"
"['Ti', 190, 9.586, 9.856, 17.496]"
"['Ti', 191, 9.614, 13.886, 1.872]"
"['Ti', 192, 9.904, 13.631, 5.616]"
"['Ti', 193, 9.403, 13.634, 9.403]"
"['Ti', 194, 9.45, 13.33, 13.669]"
"['Ti', 195, 9.74, 13.571, 17.496]"
"['Ti', 196, 9.911, 17.838, 1.975]"
"['Ti', 197, 9.966, 17.837, 5.906]"
"['Ti', 198, 9.673, 17.531, 9.93]"
"['Ti', 199, 9.848, 17.574, 13.711]"
"['Ti', 200, 9.811, 17.834, 17.623]"
"['Ti', 201, 13.753, 2.043, 1.827]"
"['Ti', 202, 13.919, 1.759, 5.97]"
"['Ti', 203, 13.699, 1.714, 9.5]"
"['Ti', 204, 13.663, 1.528, 13.688]"
"['Ti', 205, 13.63, 1.679, 17.913]"
"['Ti', 206, 13.628, 5.922, 1.715]"
"['Ti', 207, 14.034, 5.935, 5.608]"
"['Ti', 208, 13.456, 5.916, 9.434]"
"['Ti', 209, 13.651, 5.719, 13.559]"
"['Ti', 210, 13.987, 5.889, 17.785]"
"['Ti', 211, 13.704, 9.866, 2.255]"
"['Ti', 212, 13.649, 9.397, 6.148]"
"['Ti', 213, 13.681, 9.91, 10.012]"
"['Ti', 214, 13.691, 9.366, 13.755]"
"['Ti', 215, 13.547, 9.695, 18.035]"
"['Ti', 216, 13.608, 13.655, 1.826]"
"['Ti', 217, 13.561, 13.501, 5.739]"
"['Ti', 218, 13.509, 13.579, 9.795]"
"['Ti', 219, 13.712, 13.509, 13.717]"
"['Ti', 220, 13.963, 13.564, 17.53]"
"['Ti', 221, 13.886, 17.838, 1.573]"
"['Ti', 222, 13.775, 17.755, 5.751]"
"['Ti', 223, 13.81, 17.84, 9.591]"
"['Ti', 224, 14.033, 17.472, 13.448]"
"['Ti', 225, 13.573, 17.715, 17.395]"
"['Ti', 226, 17.794, 1.73, 2.027]"
"['Ti', 227, 17.531, 1.819, 5.936]"
"['Ti', 228, 17.429, 1.678, 9.54]"
"['Ti', 229, 17.686, 1.925, 13.644]"
"['Ti', 230, 17.631, 1.728, 17.852]"
"['Ti', 231, 17.341, 5.732, 2.349]"
"['Ti', 232, 17.733, 5.956, 5.82]"
"['Ti', 233, 17.335, 5.769, 9.543]"
"['Ti', 234, 17.478, 5.986, 13.645]"
"['Ti', 235, 17.727, 5.975, 17.839]"
"['Ti', 236, 17.564, 9.54, 1.896]"
"['Ti', 237, 17.297, 9.535, 5.832]"
"['Ti', 238, 17.347, 9.827, 10.028]"
"['Ti', 239, 17.478, 9.743, 13.671]"
"['Ti', 240, 17.276, 10.039, 17.795]"
"['Ti', 241, 17.301, 13.589, 1.693]"
"['Ti', 242, 17.584, 13.808, 5.951]"
"['Ti', 243, 17.388, 13.776, 9.91]"
"['Ti', 244, 17.218, 13.607, 13.883]"
"['Ti', 245, 17.561, 13.69, 17.748]"
"['Ti', 246, 17.638, 17.842, 2.053]"
"['Ti', 247, 17.855, 17.95, 6.019]"
"['Ti', 248, 17.627, 17.445, 9.809]"
"['Ti', 249, 17.726, 17.615, 13.864]"
"['Ti', 250, 17.525, 17.639, 17.899]"
"['O', 251, 1.937, 2.439, 0.075]"
"['O', 252, 19.559, 2.328, 2.025]"
"['O', 253, 1.869, 0.214, 2.171]"
"['O', 254, 1.791, 2.085, 4.119]"
"['O', 255, 19.54, 2.413, 5.888]"
"['O', 256, 1.883, 0.07, 6.365]"
"['O', 257, 2.038, 1.574, 7.949]"
"['O', 258, 19.508, 1.914, 9.547]"
"['O', 259, 1.669, 0.016, 9.559]"
"['O', 260, 2.135, 1.603, 11.648]"
"['O', 261, 19.468, 1.36, 13.707]"
"['O', 262, 1.829, 19.533, 13.328]"
"['O', 263, 1.628, 1.96, 15.64]"
"['O', 264, 19.518, 2.22, 17.503]"
